X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
767751.315804884,2949510.25346789,4490,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.087265,42.340866,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767771.000476807,2949520.91716048,4491,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.087192,42.340895,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767788.518814474,2949532.29902747,4492,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.087127,42.340926,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767806.582754716,2949542.59034547,4493,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.08706,42.340954,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767824.627666131,2949556.89051373,4494,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.086993,42.340993,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767841.866476804,2949570.09324323,4495,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.086929,42.341029,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767858.027533725,2949582.56205031,4496,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.086869,42.341063,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767874.176451549,2949597.5820334,4497,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,FORS,HUNTINGTON AV,1,,-71.086809,42.341104,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768341.49113372,2949402.69528405,4498,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085084,42.340563,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,617,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768320.576477394,2949422.63717331,4499,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085161,42.340618,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768299.659852549,2949442.94323505,4500,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085238,42.340674,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768278.745196223,2949462.88512431,4501,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085315,42.340729,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768257.830539882,2949482.82701357,4502,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085392,42.340784,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768236.914243132,2949503.13307531,4503,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085469,42.34084,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768215.999914885,2949523.07496455,4504,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,DEAD,GAINSBOROUGH ST,1,,-71.085546,42.340895,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768478.707394719,2949872.74552506,4505,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,ST BOTOLPH ST,1,,-71.084568,42.341851,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,620,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768461.225146219,2949854.07463065,4506,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,ST BOTOLPH ST,1,,-71.084633,42.3418,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768443.472557053,2949835.40242389,4507,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,N,MASS,ST BOTOLPH ST,1,,-71.084699,42.341749,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
767992.945242882,2949747.93704765,4508,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086367,42.341515,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,623,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768008.807415888,2949766.23556748,4509,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086308,42.341565,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768024.397607803,2949784.89694747,4510,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.08625,42.341616,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768040.259780809,2949803.19513923,4511,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086191,42.341666,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768055.849644631,2949821.85651922,4512,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086133,42.341717,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768071.711817637,2949840.15503906,4513,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086074,42.341767,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768087.302009553,2949858.81641906,4514,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.086016,42.341818,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768103.163854465,2949877.11461081,4515,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.085957,42.341868,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768119.026027471,2949895.41313064,4516,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.085898,42.341918,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768134.615891308,2949914.07451065,4517,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.08584,42.341969,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768150.478064299,2949932.37303048,4518,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.085781,42.342019,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768166.067928135,2949951.03441048,4519,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.085723,42.34207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
768181.929773048,2949969.33293031,4520,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,S,GAIN,HUNTINGTON AV,1,,-71.085664,42.34212,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FA,FA,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764152.206861392,2947972.7306243,4521,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100604,42.336694,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764166.133014634,2948001.2210529,4522,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100552,42.336772,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764180.059167892,2948029.71148148,4523,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.1005,42.33685,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764193.714652389,2948058.20092581,4524,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100449,42.336928,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764207.640805632,2948086.69135439,4525,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100397,42.337006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,626,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764221.566958889,2948115.18178298,4526,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100345,42.337084,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764235.492784053,2948143.67221156,4527,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100293,42.337162,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764249.418609217,2948172.16296823,4528,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100241,42.33724,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764263.074093714,2948200.65208447,4529,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.10019,42.337318,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764276.999918893,2948229.14284115,4530,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100138,42.337396,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764290.925744057,2948257.63326973,4531,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100086,42.337474,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764304.85156922,2948286.12369831,4532,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.100034,42.337552,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764318.777394384,2948314.61445497,4533,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099982,42.33763,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764332.432878882,2948343.10357122,4534,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099931,42.337708,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764346.358375967,2948371.5943279,4535,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099879,42.337786,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764360.282232642,2948400.44925706,4536,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099827,42.337865,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,625,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764374.208057806,2948428.94001372,4537,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099775,42.337943,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764387.863214225,2948457.42912997,4538,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099724,42.338021,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764401.788711309,2948485.91988665,4539,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099672,42.338099,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764415.714208394,2948514.41064331,4540,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.09962,42.338177,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764429.639705464,2948542.90107189,4541,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099568,42.338255,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764443.565202549,2948571.39182857,4542,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099516,42.338333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764457.220358968,2948599.8812729,4543,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099465,42.338411,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764471.145527974,2948628.37202956,4544,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099413,42.338489,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764485.071025059,2948656.86245814,4545,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099361,42.338567,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764498.99619405,2948685.35321482,4546,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099309,42.338645,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764512.921363056,2948713.84397148,4547,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099257,42.338723,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764526.576519474,2948742.33341581,4548,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099206,42.338801,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764540.501688465,2948770.82417248,4549,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099154,42.338879,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764554.426857471,2948799.31492914,4550,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,LONG,PALACE RD,1,,-71.099102,42.338957,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764420.589198634,2948455.03182507,4551,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,TETL,PALACE RD,1,,-71.099603,42.338014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
764440.153135881,2948491.93070139,4552,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,TETL,PALACE RD,1,,-71.09953,42.338115,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0FB,FB,0.25,,,,,,,,,4/1/2017 1:00:00 AM,,ACTIVE,ACTIVE
